precision,recall,threshold
0.07452764170748775,0.9906976744186047,0.0489772342050888
0.07455372768638432,0.9906976744186047,0.04897792324863607
0.07460595446584939,0.9906976744186047,0.048983012589593374
0.07463209530483532,0.9906976744186047,0.04898820635690397
0.07465825446898001,0.9906976744186047,0.048990162882299765
0.07468443197755961,0.9906976744186047,0.04903052589538979
0.07471062784987724,0.9906976744186047,0.0490419292178635
0.07476307476307477,0.9906976744186047,0.04904246141076193
0.07478932584269662,0.9906976744186047,0.04905564105527131
0.07481559536354057,0.9906976744186047,0.04905579794395116
0.07486818980667838,0.9906976744186047,0.049067764733359914
0.07497360084477296,0.9906976744186047,0.049076394741164535
0.075,0.9906976744186047,0.04908288053375405
0.07515878616796048,0.9906976744186047,0.04909161565445575
0.07483233321567243,0.986046511627907,0.04909668454672005
0.07488519957612151,0.986046511627907,0.049098259357710755
0.07491166077738516,0.986046511627907,0.04910062749974361
0.07493814068575469,0.986046511627907,0.049103204851351695
0.07499115670321896,0.986046511627907,0.04910434117486615
0.07501769285208776,0.986046511627907,0.04910955611942807
0.07504424778761062,0.986046511627907,0.049136385672436306
0.07507082152974505,0.986046511627907,0.04915261908149545
0.0750974140984768,0.986046511627907,0.049155526803772616
0.07476966690290573,0.9813953488372092,0.0491576729403844
0.07479617157036512,0.9813953488372092,0.04915816484663285
0.07482269503546099,0.9813953488372092,0.04919079966582787
0.07492897727272728,0.9813953488372092,0.04919221660084229
0.07495559502664298,0.9813953488372092,0.049198574280458936
0.0749822316986496,0.9813953488372092,0.04922036189532158
0.07500888730892286,0.9813953488372092,0.049242501104070496
0.07503556187766713,0.9813953488372092,0.04925690469234042
0.07508896797153025,0.9813953488372092,0.049268097234375835
0.07514245014245015,0.9813953488372092,0.04927876572141527
0.07481296758104738,0.9767441860465116,0.0492803693408187
0.07483962936564505,0.9767441860465116,0.049282632949058255
0.0748663101604278,0.9767441860465116,0.04928292324942578
0.07489300998573467,0.9767441860465116,0.04928764613512075
0.07491972886193364,0.9767441860465116,0.049292005850810845
0.0749732238486255,0.9767441860465116,0.049309970333444024
0.075,0.9767441860465116,0.049318978876174584
0.07502679528403002,0.9767441860465116,0.04932332469579035
0.07505360972122944,0.9767441860465116,0.04932461549440786
0.07508044333214157,0.9767441860465116,0.04933382902437869
0.07510729613733906,0.9767441860465116,0.04934288350779844
0.07513416815742398,0.9767441860465116,0.049345251725928255
0.07524184879971337,0.9767441860465116,0.04935643121993142
0.07526881720430108,0.9767441860465116,0.049357671124090154
0.07529580494801004,0.9767441860465116,0.049357711021073676
0.07532281205164992,0.9767441860465116,0.04935961872760633
0.07537688442211055,0.9767441860465116,0.04936105479460936
0.07543103448275862,0.9767441860465116,0.04936186036759409
0.07509881422924901,0.9720930232558139,0.04937105298455791
0.07515282272563827,0.9720930232558139,0.04937224382802215
0.07517985611510791,0.9720930232558139,0.04939199139206294
0.07520690896005758,0.9720930232558139,0.04939616541446218
0.07523398128149748,0.9720930232558139,0.049397510709433115
0.07526107310046813,0.9720930232558139,0.049399219826945305
0.07528818443804035,0.9720930232558139,0.04941381396942565
0.07531531531531531,0.9720930232558139,0.04941856884198833
0.07534246575342465,0.9720930232558139,0.04942831562813556
0.07542403464453266,0.9720930232558139,0.04943749420280335
0.07545126353790614,0.9720930232558139,0.04944474697675775
0.07547851209823041,0.9720930232558139,0.04945141977671445
0.0755057803468208,0.9720930232558139,0.0494518364381945
0.07553306830502349,0.9720930232558139,0.04945326711995043
0.07556037599421547,0.9720930232558139,0.04945731538241222
0.07528049221860297,0.9674418604651163,0.04947211793551768
0.07530774800868936,0.9674418604651163,0.04947617367194459
0.07533502354219486,0.9674418604651163,0.04947891890353266
0.07536231884057971,0.9674418604651163,0.04947931248176623
0.07538963392533526,0.9674418604651163,0.04949708948192068
0.07541696881798404,0.9674418604651163,0.0495007229743538
0.0754443235400798,0.9674418604651163,0.049502606857764565
0.07547169811320754,0.9674418604651163,0.04950445806789155
0.07549909255898367,0.9674418604651163,0.04950452582037121
0.07552650689905592,0.9674418604651163,0.04951168946800772
0.07555394115510353,0.9674418604651163,0.049533516585042695
0.07563636363636364,0.9674418604651163,0.049535680024453126
0.0756638777737359,0.9674418604651163,0.04953583960662754
0.07569141193595343,0.9674418604651163,0.049538493669711504
0.07571896614488532,0.9674418604651163,0.04953929473889508
0.07577413479052823,0.9674418604651163,0.04954246687815843
0.07580174927113703,0.9674418604651163,0.049545956078742334
0.07582938388625593,0.9674418604651163,0.04955125998391324
0.07585703865791393,0.9674418604651163,0.04955405591764332
0.0758847136081722,0.9674418604651163,0.04955920740586166
0.07591240875912408,0.9674418604651163,0.04955937334050364
0.07596785975164354,0.9674418604651163,0.04956348924563863
0.07599561563755937,0.9674418604651163,0.049566906769221604
0.07605118829981719,0.9674418604651163,0.049567104956065804
0.07607900512070227,0.9674418604651163,0.04956779275233286
0.0761068422978412,0.9674418604651163,0.04956882253495929
0.07616257781032588,0.9674418604651163,0.0495725488517085
0.0761904761904762,0.9674418604651163,0.049576417551562044
0.07621839501648955,0.9674418604651163,0.049584818415268
0.07624633431085044,0.9674418604651163,0.04959461085071765
0.07627429409607628,0.9674418604651163,0.04960405367962498
0.0763302752293578,0.9674418604651163,0.049609874397023336
0.0763863385971355,0.9674418604651163,0.049618747823029045
0.07644248438074237,0.9674418604651163,0.04964240509565222
0.07647058823529412,0.9674418604651163,0.04964311231680392
0.07649871276204487,0.9674418604651163,0.049653412878376844
0.07652685798381163,0.9674418604651163,0.04967296005637542
0.07655502392344497,0.9674418604651163,0.04967555651700788
0.07658321060382917,0.9674418604651163,0.049676750253016745
0.07661141804788213,0.9674418604651163,0.0496790225306473
0.07663964627855564,0.9674418604651163,0.04968176287167575
0.07669616519174041,0.9674418604651163,0.04968399628799309
0.0767244559203246,0.9674418604651163,0.04969814068757123
0.07675276752767528,0.9674418604651163,0.04970458939432001
0.07680945347119646,0.9674418604651163,0.04971572297068514
0.0768378278537126,0.9674418604651163,0.049718293714782806
0.07686622320768663,0.9674418604651163,0.049719181007300134
0.07692307692307693,0.9674418604651163,0.049721431522921904
0.076980014803849,0.9674418604651163,0.049731233174913014
0.07700851536467974,0.9674418604651163,0.049732395078229186
0.07703703703703704,0.9674418604651163,0.04973532054403311
0.0770941438102298,0.9674418604651163,0.049748241753219014
0.0771513353115727,0.9674418604651163,0.049749778698995495
0.07717996289424861,0.9674418604651163,0.049750808518773317
0.07723728184181211,0.9674418604651163,0.04975083538534656
0.07732342007434945,0.9674418604651163,0.04975405478630727
0.07740975065128396,0.9674418604651163,0.049762298740352505
0.0774385703648548,0.9674418604651163,0.04976239604053654
0.07746741154562384,0.9674418604651163,0.04976418649824482
0.07752515840477078,0.9674418604651163,0.04977088090589388
0.07755406413124534,0.9674418604651163,0.049774666959057925
0.07758299142111152,0.9674418604651163,0.049778997668901065
0.07761194029850746,0.9674418604651163,0.04978002435815915
0.07764091078760732,0.9674418604651163,0.04978318534078313
0.07766990291262135,0.9674418604651163,0.049787047988600994
0.07769891669779604,0.9674418604651163,0.04978767183210718
0.07772795216741404,0.9674418604651163,0.049801132454184154
0.07781518892630004,0.9674418604651163,0.04980787196519711
0.07784431137724551,0.9674418604651163,0.049808491874505055
0.07787345563459379,0.9674418604651163,0.049809800106523715
0.07790262172284644,0.9674418604651163,0.049810395253673326
0.07793180966654177,0.9674418604651163,0.04981173711961399
0.07796101949025487,0.9674418604651163,0.0498148124120315
0.07799025121859768,0.9674418604651163,0.049815224804090195
0.07801950487621906,0.9674418604651163,0.04981629448629412
0.07804878048780488,0.9674418604651163,0.04982225732477117
0.07807807807807808,0.9674418604651163,0.04982328261643506
0.07810739767179872,0.9674418604651163,0.04983927299966009
0.0777610818933133,0.9627906976744186,0.04983974736906676
0.0777903043968433,0.9627906976744186,0.0498416177679937
0.07787810383747178,0.9627906976744186,0.049842414783485715
0.07817220543806647,0.9627906976744186,0.049843202487825256
0.07820173781639592,0.9627906976744186,0.049847210711211024
0.0782312925170068,0.9627906976744186,0.049854255205609474
0.07834973504920514,0.9627906976744186,0.0498547120027374
0.07837940174176448,0.9627906976744186,0.049857062628628525
0.07846853677028051,0.9627906976744186,0.04986858280245004
0.07849829351535836,0.9627906976744186,0.04986936636611362
0.07855787476280834,0.9627906976744186,0.049869736687466526
0.07861754652487657,0.9627906976744186,0.049872748469127794
0.07864741641337386,0.9627906976744186,0.049873403524468896
0.07867730900798175,0.9627906976744186,0.04987544552666027
0.07870722433460076,0.9627906976744186,0.04987866309828236
0.07873716241917078,0.9627906976744186,0.04988054665352198
0.07876712328767123,0.9627906976744186,0.04988368973395896
0.07882711348057883,0.9627906976744186,0.049885439457841504
0.07885714285714286,0.9627906976744186,0.04988865926677917
0.07888719512195122,0.9627906976744186,0.04988870084344274
0.07891727030118185,0.9627906976744186,0.04989026876724808
0.07897748950782144,0.9627906976744186,0.04989155821372563
0.07903780068728522,0.9627906976744186,0.049891707897916984
0.07912844036697247,0.9627906976744186,0.04989899305348169
0.0791586998087954,0.9627906976744186,0.04990091370317715
0.07918898240244836,0.9627906976744186,0.049904150946724714
0.07924961715160796,0.9627906976744186,0.04990510141848936
0.07931034482758621,0.9627906976744186,0.049907611600566594
0.07934074357991568,0.9627906976744186,0.04990840116334098
0.07937116564417178,0.9627906976744186,0.04991327406433217
0.07940161104718067,0.9627906976744186,0.04991972195680514
0.07955418908531899,0.9627906976744186,0.049919764210747425
0.07961538461538462,0.9627906976744186,0.049923240786516436
0.07964601769911504,0.9627906976744186,0.04993408366220772
0.07967667436489607,0.9627906976744186,0.04993673723447799
0.0797073546399692,0.9627906976744186,0.04994675073513038
0.07973805855161788,0.9627906976744186,0.04995492440513101
0.07976878612716763,0.9627906976744186,0.04995601802574876
0.07944465869649055,0.958139534883721,0.0499611314615392
0.07947530864197531,0.958139534883721,0.04996367117868542
0.07950598224623698,0.958139534883721,0.049968769316966664
0.07956740054074933,0.958139534883721,0.04997859342469784
0.07959814528593509,0.958139534883721,0.04998190809123277
0.07962891379976807,0.958139534883721,0.04998807470214017
0.07965970610982212,0.958139534883721,0.04999442101070709
0.07969052224371373,0.958139534883721,0.04999482843222948
0.07990690457719161,0.958139534883721,0.04999904672009975
0.07993791230112533,0.958139534883721,0.05000577442399403
0.07996894409937888,0.958139534883721,0.05001195402014014
0.08,0.958139534883721,0.0500180751726079
0.08003108003108003,0.958139534883721,0.050020800961834054
0.08006218422075398,0.958139534883721,0.05002514691810542
0.07979758660957571,0.9534883720930233,0.05003056173731429
0.07982866043613707,0.9534883720930233,0.05003765227146666
0.0798908807482463,0.9534883720930233,0.05004593333899387
0.07992202729044834,0.9534883720930233,0.05005326273166531
0.07995319812792512,0.9534883720930233,0.05005715641633789
0.07998439328911432,0.9534883720930233,0.05005758040488092
0.08001561280249805,0.9534883720930233,0.0500609346863742
0.08004685669660289,0.9534883720930233,0.050061761297224595
0.07978099335158388,0.9488372093023256,0.05008104986595423
0.07981220657276995,0.9488372093023256,0.050085772741836135
0.07984344422700587,0.9488372093023256,0.050088004928384604
0.0799059929494712,0.9488372093023256,0.05010037951327969
0.07993730407523511,0.9488372093023256,0.050101451556191355
0.08,0.9488372093023256,0.05010266959769778
0.0800313848568066,0.9488372093023256,0.0501066952841578
0.0800942285041225,0.9488372093023256,0.05010813763556588
0.08012568735271014,0.9488372093023256,0.0501167130852151
0.08015717092337918,0.9488372093023256,0.05012380227864816
0.08018867924528301,0.9488372093023256,0.050125927261252784
0.08022021234762092,0.9488372093023256,0.05012768448981759
0.08025177025963807,0.9488372093023256,0.05012810237953592
0.08028335301062574,0.9488372093023256,0.050134059434913725
0.08031496062992126,0.9488372093023256,0.050136800218268336
0.08034659314690823,0.9488372093023256,0.05015351747381693
0.08050513022888714,0.9488372093023256,0.05015519088222452
0.08053691275167785,0.9488372093023256,0.05015893663581295
0.08056872037914692,0.9488372093023256,0.05015943375178372
0.08060055314105097,0.9488372093023256,0.05016478369697621
0.08063241106719368,0.9488372093023256,0.05016521282931038
0.08066429418742586,0.9488372093023256,0.05016810718515443
0.08069620253164557,0.9488372093023256,0.050169549218195775
0.08082408874801902,0.9488372093023256,0.050169874960013225
0.08085612366230678,0.9488372093023256,0.050178121716923485
0.08049167327517844,0.9441860465116279,0.05018330591365791
0.08052360174533915,0.9441860465116279,0.05018868099134432
0.08058753473600636,0.9441860465116279,0.050188796117769024
0.08061953931691819,0.9441860465116279,0.05019457528488882
0.08065156932856575,0.9441860465116279,0.050199465992850426
0.08068362480127186,0.9441860465116279,0.050200872897747974
0.08071570576540756,0.9441860465116279,0.050204250010917405
0.0807478122513922,0.9441860465116279,0.05021395839341044
0.0807799442896936,0.9441860465116279,0.050215357575610374
0.08081210191082802,0.9441860465116279,0.05021800983294112
0.08084428514536042,0.9441860465116279,0.050218784303837735
0.08087649402390439,0.9441860465116279,0.050219878076893175
0.08110267678785457,0.9441860465116279,0.05022380959527547
0.08113509192645883,0.9441860465116279,0.05023026171380617
0.08116753298680528,0.9441860465116279,0.050239017967988985
0.08083233293317327,0.9395348837209302,0.05024426182830405
0.08086469175340272,0.9395348837209302,0.05024647857143719
0.08089707649179015,0.9395348837209302,0.05024756564965547
0.08092948717948718,0.9395348837209302,0.05024878865001878
0.08096192384769539,0.9395348837209302,0.05025209042269621
0.08102687525070197,0.9395348837209302,0.05025318362520977
0.08105939004815409,0.9395348837209302,0.05025685097440124
0.08109193095142513,0.9395348837209302,0.05026970161932346
0.08112449799196787,0.9395348837209302,0.05027128038622003
0.08115709120128566,0.9395348837209302,0.05027158205794991
0.08118971061093247,0.9395348837209302,0.05027514141024788
0.08132045088566828,0.9395348837209302,0.050292784874485526
0.08135320177204994,0.9395348837209302,0.05029441717375387
0.08138597904915391,0.9395348837209302,0.05030301643751847
0.08141878274889158,0.9395348837209302,0.05030475997188012
0.0814516129032258,0.9395348837209302,0.05031385730610587
0.08148446954417103,0.9395348837209302,0.050317111550060495
0.08151735270379339,0.9395348837209302,0.05031849797828175
0.08155026241421073,0.9395348837209302,0.05032608392656476
0.0815831987075929,0.9395348837209302,0.05032656484509435
0.08164915117219078,0.9395348837209302,0.050329731511140986
0.08168216740800648,0.9395348837209302,0.05033333531731818
0.08178137651821862,0.9395348837209302,0.050337311660895744
0.08181449979748887,0.9395348837209302,0.050342395152677875
0.08184764991896272,0.9395348837209302,0.05036075618039214
0.08188082691528172,0.9395348837209302,0.05036605285236656
0.08191403081914031,0.9395348837209302,0.050367736177568234
0.081947261663286,0.9395348837209302,0.05037226351355075
0.08198051948051949,0.9395348837209302,0.05037252666934005
0.08201380430369468,0.9395348837209302,0.050372690274085544
0.0821806346623271,0.9395348837209302,0.05038084055899531
0.08224755700325732,0.9395348837209302,0.050382559830225514
0.08228105906313646,0.9395348837209302,0.05038720412804389
0.08231458842705787,0.9395348837209302,0.05040727410217645
0.0823481451284142,0.9395348837209302,0.05041091193178608
0.08238172920065252,0.9395348837209302,0.05041139292325641
0.08255006129955048,0.9395348837209302,0.05041706533927823
0.08258381030253475,0.9395348837209302,0.05042120894510167
0.08261758691206544,0.9395348837209302,0.05042515676347193
0.08268522308636922,0.9395348837209302,0.05043159152937309
0.08271908271908272,0.9395348837209302,0.05043362952338286
0.08275297009422368,0.9395348837209302,0.05043903424018367
0.08278688524590164,0.9395348837209302,0.05044159451685735
0.08285479901558655,0.9395348837209302,0.05045034528313203
0.08288879770209273,0.9395348837209302,0.05045365850704418
0.08292282430213464,0.9395348837209302,0.0504569365225799
0.08295687885010267,0.9395348837209302,0.05046627049236171
0.08299096138044372,0.9395348837209302,0.05046876694920328
0.08302507192766133,0.9395348837209302,0.050469788120500375
0.08305921052631579,0.9395348837209302,0.05047008486575344
0.08309337721102426,0.9395348837209302,0.05047208514698048
0.0831275720164609,0.9395348837209302,0.050477700153049615
0.0832646331409728,0.9395348837209302,0.05048351122565991
0.08329896907216496,0.9395348837209302,0.050496521977499605
0.08333333333333333,0.9395348837209302,0.050497929128808974
0.08336772595955427,0.9395348837209302,0.05050024453175536
0.08340214698596202,0.9395348837209302,0.05051142583588886
0.0834710743801653,0.9395348837209302,0.05051991492147785
0.08350558081852005,0.9395348837209302,0.050525213304880946
0.08357467935457179,0.9395348837209302,0.050525745065388344
0.0836092715231788,0.9395348837209302,0.05052736830063132
0.08364389233954451,0.9395348837209302,0.05053028398510746
0.08367854183927093,0.9395348837209302,0.0505310863310298
0.08374792703150911,0.9395348837209302,0.05053366403988897
0.08378266279552053,0.9395348837209302,0.05053732972612013
0.08381742738589211,0.9395348837209302,0.05053900384724085
0.08388704318936877,0.9395348837209302,0.05054039567539555
0.08392189447444952,0.9395348837209302,0.0505413047430438
0.08395677472984206,0.9395348837209302,0.05054687435394253
0.08406158967956721,0.9395348837209302,0.05055204266663384
0.08409658617818484,0.9395348837209302,0.0505625809464046
0.08413161182840483,0.9395348837209302,0.05056598079040723
0.08416666666666667,0.9395348837209302,0.05056721359871741
0.08420175072947061,0.9395348837209302,0.05057662141583248
0.08423686405337781,0.9395348837209302,0.05057747055154135
0.08427200667501043,0.9395348837209302,0.05058557743161725
0.08430717863105175,0.9395348837209302,0.05058920044831007
0.08395989974937343,0.9348837209302325,0.050590027530598186
0.08399498537400753,0.9348837209302325,0.050591356186268505
0.08403010033444816,0.9348837209302325,0.0505968357698191
0.08406524466750313,0.9348837209302325,0.05062102551043445
0.08410041841004184,0.9348837209302325,0.0506256912112552
0.08413562159899539,0.9348837209302325,0.050639355892881446
0.08417085427135679,0.9348837209302325,0.050641085606654236
0.08424140821458508,0.9348837209302325,0.050646461907471685
0.08431208053691275,0.9348837209302325,0.050646529080274144
0.08438287153652393,0.9348837209302325,0.05064670807068437
0.08441831163376733,0.9348837209302325,0.050653052915301464
0.08448928121059268,0.9348837209302325,0.05065306167345259
0.08452481076534903,0.9348837209302325,0.050656194149603324
0.08456037021455616,0.9348837209302325,0.05066083496032595
0.0845959595959596,0.9348837209302325,0.050662262138172515
0.08463157894736842,0.9348837209302325,0.050664174642036486
0.08466722830665543,0.9348837209302325,0.050671206681755954
0.08470290771175727,0.9348837209302325,0.05068131149506997
0.08473861720067453,0.9348837209302325,0.050682034345467836
0.08477435681147195,0.9348837209302325,0.05068705747767632
0.08481012658227848,0.9348837209302325,0.050689694285630214
0.08484592655128746,0.9348837209302325,0.05069759343010549
0.08488175675675676,0.9348837209302325,0.0507001234942024
0.08495350803043111,0.9348837209302325,0.050717957964011094
0.08498942917547568,0.9348837209302325,0.05071833203335399
0.0850253807106599,0.9348837209302325,0.05071906691880609
0.08506136267456622,0.9348837209302325,0.05072202776526884
0.0850973751058425,0.9348837209302325,0.050722621599952285
0.08513341804320203,0.9348837209302325,0.050743566922886674
0.08516949152542373,0.9348837209302325,0.05074713229359739
0.08520559559135227,0.9348837209302325,0.05074986436243502
0.08524173027989822,0.9348837209302325,0.05075532548692394
0.08527789563003818,0.9348837209302325,0.05075747159566745
0.08531409168081494,0.9348837209302325,0.05076645940535638
0.08538657604078165,0.9348837209302325,0.05077013681810909
0.08542286442838928,0.9348837209302325,0.05077324311670413
0.08545918367346939,0.9348837209302325,0.05077434510383407
0.0854955338153977,0.9348837209302325,0.05080036546760495
0.08553191489361703,0.9348837209302325,0.05081208557023348
0.08556832694763729,0.9348837209302325,0.05082058015230478
0.08560477001703577,0.9348837209302325,0.050825891507691394
0.08564124414145718,0.9348837209302325,0.05083115553266922
0.08567774936061381,0.9348837209302325,0.05083497166646355
0.08571428571428572,0.9348837209302325,0.05083759096391608
0.08575085324232082,0.9348837209302325,0.05084359610818899
0.08578745198463508,0.9348837209302325,0.050849870883331906
0.08582408198121264,0.9348837209302325,0.05085555322905167
0.08586074327210594,0.9348837209302325,0.05085758083502955
0.0858974358974359,0.9348837209302325,0.05086647415528056
0.08593415989739205,0.9348837209302325,0.050868779139748445
0.08597091531223268,0.9348837209302325,0.05087832770534972
0.08600770218228498,0.9348837209302325,0.050884474002712184
0.0860445205479452,0.9348837209302325,0.05089496994060862
0.08565310492505353,0.9302325581395349,0.050897325676595793
0.0856898029134533,0.9302325581395349,0.05089952991336222
0.08572653236176597,0.9302325581395349,0.05090123255684375
0.08576329331046312,0.9302325581395349,0.05090907926647242
0.0858000858000858,0.9302325581395349,0.05091043417065456
0.08583690987124463,0.9302325581395349,0.05091353849963548
0.08587376556462001,0.9302325581395349,0.050926411331114196
0.0859106529209622,0.9302325581395349,0.05092671534685439
0.08594757198109153,0.9302325581395349,0.05093146112767826
0.08616975441619991,0.9302325581395349,0.05093336587565258
0.08635578583765112,0.9302325581395349,0.05093640883979216
0.08639308855291576,0.9302325581395349,0.05094163344355396
0.08643042350907519,0.9302325581395349,0.05094830008071898
0.08646779074794639,0.9302325581395349,0.050951188336852644
0.08661758336942399,0.9302325581395349,0.05096384844479843
0.08665511265164645,0.9302325581395349,0.05096457813701132
0.08673026886383348,0.9302325581395349,0.0509661002251946
0.08680555555555555,0.9302325581395349,0.05097086843406318
0.08684324793747286,0.9302325581395349,0.05097184029524403
0.08688097306689835,0.9302325581395349,0.05097781791502794
0.0869187309865276,0.9302325581395349,0.050983025952255866
0.08695652173913043,0.9302325581395349,0.050989636852073604
0.08699434536755112,0.9302325581395349,0.0509918006495537
0.08703220191470844,0.9302325581395349,0.05100126429310027
0.087070091423596,0.9302325581395349,0.05100223459218002
0.08710801393728224,0.9302325581395349,0.051012394729358944
0.08714596949891068,0.9302325581395349,0.051013213160958235
0.08718395815170009,0.9302325581395349,0.05101777052494966
0.08726003490401396,0.9302325581395349,0.051021891013138164
0.08729812309035356,0.9302325581395349,0.05104384163053634
0.08733624454148471,0.9302325581395349,0.051048153357063954
0.08745080891998251,0.9302325581395349,0.05107384644854962
0.08728070175438596,0.9255813953488372,0.0510751786766432
0.08731899956121106,0.9255813953488372,0.051077567590022556
0.08735733099209833,0.9255813953488372,0.05108777068590368
0.08739569609134827,0.9255813953488372,0.05108815763424307
0.08743409490333919,0.9255813953488372,0.05109249090228316
0.08747252747252747,0.9255813953488372,0.05110119048541663
0.08751099384344767,0.9255813953488372,0.05110717934399511
0.08754949406071272,0.9255813953488372,0.05110796855065461
0.08762659621312198,0.9255813953488372,0.05110997080065017
0.08722466960352424,0.9209302325581395,0.05111814861849973
0.0873015873015873,0.9209302325581395,0.05111862564924619
0.08737864077669903,0.9209302325581395,0.05113140353767251
0.08741721854304636,0.9209302325581395,0.051131574190015266
0.08745583038869258,0.9209302325581395,0.05113628299129811
0.08749447635881573,0.9209302325581395,0.051146490613767776
0.08753315649867374,0.9209302325581395,0.05115941245601281
